8.3.4.3,40,-,試作で行う寸法測定や材料・性能試験などについて記載した文書は何と呼ばれるか?,選択肢a：試作プログラム,選択肢b：試作コントロールプラン,選択肢c：試作検証レポート,b,要求事項の適合した例：組織は、試作で行う寸法測定や材料・性能試験などについて記載した文書を試作コントロールプランと呼び、文書化し、実施する。例えば、試作コントロールプランには、測定・試験項目や方法や基準やサンプル数や頻度などが記載される。適合していない例：組織は、試作で行う寸法測定や材料・性能試験などについて記載した文書を試作プログラムや試作検証レポートと呼び、文書化しないか、実施しない。例えば、試作プログラムや試作検証レポートには、測定・試験項目や方法や基準やサンプル数や頻度などが記載されないか、記載されても実施されない。箇条要求事項の概要詳細解説：この条項は、組織が試作で行う寸法測定や材料・性能試験などについて記載した文書を試作コントロールプランと呼び、文書化し、実施することを求めている。これは、試作の品質や性能を検証するために必要な測定・試験活動を計画し、実行するためである。
8.3.4.3,41,-,試作で使用する供給者や治工具や製造工程を選定する際に、どのような要求事項があるか?,選択肢a：顧客から指定された供給者や治工具や製造工程を使用すること,選択肢b：自動車業界で一般的に使用されている供給者や治工具や製造工程を使用すること,選択肢c：量産で採用する供給者や治工具や製造工程を使用すること,c,要求事項の適合した例：組織は、試作で使用する供給者や治工具や製造工程を選定する際に、量産で採用するものと同じものを使用する。例えば、量産用の供給者や治工具や製造工程を確定した後、それらと同じものを試作に使用する。適合していない例：組織は、試作で使用する供給者や治工具や製造工程を選定する際に、量産で採用するものと異なるものを使用する。例えば、量産用の供給者や治工具や製造工程と異なるものを試作に使用することを恣意的に決めたり、量産用のものがまだ準備できていない場合でも代替品を使用したりする。箇条要求事項の概要詳細解説：この条項は、組織が試作で使用する供給者や治工具や製造工程を選定する際に、量産で採用するものと同じものを使用することを求めている。これは、試作の品質や性能が量産における製品の品質や性能に影響する可能性があるためである。
8.3.4.3,42,-,試作で行う性能試験活動において、どのような基準を使用すればよいか?,選択肢a：顧客から指定された基準を使用すること,選択肢b：自動車業界で一般的に使用されている基準を使用すること,選択肢c：組織が独自に定めた基準を使用すること,a,要求事項の適合した例：組織は、試作で行う性能試験活動において、顧客から指定された基準を使用する。例えば、顧客から製品の性能に関する要求値や許容範囲などの基準を提供された場合、それらをそのまま使用する。適合していない例：組織は、試作で行う性能試験活動において、顧客から指定された基準と異なるものを使用する。例えば、顧客から製品の性能に関する要求値や許容範囲などの基準を提供された場合、それらとは違う基準を使用する。箇条要求事項の概要詳細解説：この条項は、組織が試作で行う性能試験活動において、顧客から指定された基準を使用することを求めている。これは、顧客と組織が共通の目標や期待値を持ち、品質や性能に関する問題点を解決するためである。
8.3.4.3,43,-,試作プログラムや試作コントロールプランにおける特殊特性の固有のマーキングは、どのような文書に記載すればよいか?,選択肢a：製品及び／又は製造図面だけに記載すればよいこと,選択肢b：関係するリスク分析（プロセスFMEA等々）だけに記載すればよいこと,選択肢c：製品及び／又は製造図面、関係するリスク分析（プロセスFMEA等々）、コントロールプラン及び標準化された業務指示書／作業員指示書の各々に記載すればよいこと,c,要求事項の適合した例：組織は、試作プログラムや試作コントロールプランにおける特殊特性の固有のマーキングを、製品及び／又は製造図面、関係するリスク分析（プロセスFMEA等々）、コントロールプラン及び標準化された業務指示書／作業員指示書の各々に記載する。例えば、特殊特性を○や△などの記号で表し、それらが各文書で対応していることを示す。適合していない例：組織は、試作プログラムや試作コントロールプランにおける特殊特性の固有のマーキングを、製品及び／又は製造図面だけに記載するか、関係するリスク分析（プロセスFMEA等々）だけに記載する。例えば、特殊特性を○や△などの記号で表さないか、それらが各文書で対応していないことを示す。箇条要求事項の概要詳細解説：この条項は、組織が試作プログラムや試作コントロールプランにおける特殊特性の固有のマーキングを、製品及び／又は製造図面、関係するリスク分析（プロセスFMEA等々）、コントロールプラン及び標準化された業務指示書／作業員指示書の各々に記載することを求めている。これは、特殊特性の識別や対策が顧客と組織で一貫していることを確保するためである。
8.3.4.3,44,-,試作で行う寸法測定や材料・性能試験などについて記載した文書は、どのようなタイミングで更新すればよいか?,選択肢a：試作の開始前に更新すること,選択肢b：試作の終了後に更新すること,選択肢c：試作の進捗に応じて更新すること,c,要求事項の適合した例：組織は、試作で行う寸法測定や材料・性能試験などについて記載した文書を、試作の進捗に応じて更新する。例えば、試作の計画や実施や検証や改善などの各段階で、測定・試験項目や方法や基準やサンプル数や頻度などを見直し、必要に応じて修正する。適合していない例：組織は、試作で行う寸法測定や材料・性能試験などについて記載した文書を、試作の開始前に更新するか、試作の終了後に更新する。例えば、試作の計画や実施や検証や改善などの各段階で、測定・試験項目や方法や基準やサンプル数や頻度などを見直さないか、必要に応じて修正しないか、修正しても遅れて行う。箇条要求事項の概要詳細解説：この条項は、組織が試作で行う寸法測定や材料・性能試験などについて記載した文書を、試作の進捗に応じて更新することを求めている。これは、測定・試験活動が計画通りに実施されることを確認し、必要な変更が迅速に反映されるこ
8.3.4.3,45,-,試作で行う寸法測定や材料・性能試験などについて記載した文書は、どのような形式で作成すればよいか?,選択肢a：顧客から指定された形式で作成すること,選択肢b：自動車業界で一般的に使用されている形式で作成すること,選択肢c：組織が独自に定めた形式で作成すること,a,要求事項の適合した例：組織は、試作で行う寸法測定や材料・性能試験などについて記載した文書を、顧客から指定された形式で作成する。例えば、顧客から測定・試験項目や方法や基準やサンプル数や頻度などを記載するためのテンプレートやフォーマットを提供された場合、それらをそのまま使用する。適合していない例：組織は、試作で行う寸法測定や材料・性能試験などについて記載した文書を、顧客から指定された形式と異なるもので作成する。例えば、顧客から測定・試験項目や方法や基準やサンプル数や頻度などを記載するためのテンプレートやフォーマットを提供された場合、それらとは違うものを使用する。箇条要求事項の概要詳細解説：この条項は、組織が試作で行う寸法測定や材料・性能試験などについて記載した文書を、顧客から指定された形式で作成することを求めている。これは、顧客と組織が共通の言語や方法で測定・試験活動を計画し、実施するためである。
8.3.4.3,46,-,試作プログラムや試作コントロールプランにおける特殊特性の固有のマーキングは、どのようなタイミングで更新すればよいか?,選択肢a：試作の開始前に更新すること,選択肢b：試作の終了後に更新すること,選択肢c：試作の進捗に応じて更新すること,c,要求事項の適合した例：組織は、試作プログラムや試作コントロールプランにおける特殊特性の固有のマーキングを、試作の進捗に応じて更新する。例えば、特殊特性が品質や安全性や法規制などに影響する重要な特性であることや、それらに対する対策や検証方法などが変更された場合、その都度、製品及び／又は製造図面、関係するリスク分析（プロセスFMEA等々）、コントロールプラン及び標準化された業務指示書／作業員指示書の各々に記載する。適合していない例：組織は、試作プログラムや試作コントロールプランにおける特殊特性の固有のマーキングを、試作の開始前に更新するか、試作の終了後に更新する。例えば、特殊特性が品質や安全性や法規制などに影響する重要な特性であることや、それらに対する対策や検証方法などが変更された場合、その都度、製品及び／又は製造図面、関係するリスク分析（プロセスFMEA等々）、コントロールプラン及び標準化された業務指示書／作業員指示書の各々に記載しないか、記載しても遅れて行う。箇条要求事項の概要詳細解説：この条項は、組織が試作プログラムや試作コントロールプランにおける特殊特性の固有のマーキングを、試作の進捗に応じて更新することを求めている。これは、特殊特性の識別や対策が顧客と組織で一貫していることを確保し、必要な変更が迅速に反映されることで、品質や性能に影響する可能性がある要因を管理するためである。
8.3.4.3,47,-,試作で行う寸法測定や材料・性能試験などについて記載した文書は、どのような方法で保存すればよいか?,選択肢a：顧客から指定された方法で保存すること,選択肢b：自動車業界で一般的に使用されている方法で保存すること,選択肢c：組織が独自に定めた方法で保存すること,a,要求事項の適合した例：組織は、試作で行う寸法測定や材料・性能試験などについて記載した文書を、顧客から指定された方法で保存する。例えば、顧客から電子的な形式や紙媒体の形式などの保存方法や期間を提供された場合、それらをそのまま守る。適合していない例：組織は、試作で行う寸法測定や材料・性能試験などについて記載した文書を、顧客から指定された方法と異なるもので保存する。例えば、顧客から電子的な形式や紙媒体の形式などの保存方法や期間を提供された場合、それらとは違う方法や期間で保存する。箇条要求事項の概要詳細解説：この条項は、組織が試作で行う寸法測定や材料・性能試験などについて記載した文書を、顧客から指定された方法で保存することを求めている。
8.3.4.3,48,-,試作で行う寸法測定や材料・性能試験などについて記載した文書は、どのような方法で承認すればよいか?,選択肢a：顧客から指定された方法で承認すること,選択肢b：自動車業界で一般的に使用されている方法で承認すること,選択肢c：組織が独自に定めた方法で承認すること,a,要求事項の適合した例：組織は、試作で行う寸法測定や材料・性能試験などについて記載した文書を、顧客から指定された方法で承認する。例えば、顧客から測定・試験項目や方法や基準やサンプル数や頻度などを記載するための文書の承認者や承認手順を提供された場合、それらをそのまま守る。適合していない例：組織は、試作で行う寸法測定や材料・性能試験などについて記載した文書を、顧客から指定された方法と異なるもので承認する。例えば、顧客から測定・試験項目や方法や基準やサンプル数や頻度などを記載するための文書の承認者や承認手順を提供された場合、それらとは違う者や手順で承認する。箇条要求事項の概要詳細解説：この条項は、組織が試作で行う寸法測定や材料・性能試験などについて記載した文書を、顧客から指定された方法で承認することを求めている。
8.3.4.3,49,-,試作プログラムや試作コントロールプランにおける特殊特性の固有のマーキングは、どのような場合に変更すればよいか?,選択肢a：特殊特性が品質や安全性や法規制などに影響する重要な特性であることが変わった場合,選択肢b：特殊特性に対する対策や検証方法などが変わった場合,選択肢c：上記のaとbの両方の場合,c,要求事項の適合した例：組織は、試作プログラムや試作コントロールプランにおける特殊特性の固有のマーキングを、上記のaとbの両方の場合に変更する。例えば、特殊特性が品質や安全性や法規制などに影響する重要な特性であることが変わった場合や、特殊特性に対する対策や検証方法などが変わった場合、その都度、製品及び／又は製造図面、関係するリスク分析（プロセスFMEA等々）、コントロールプラン及び標準化された業務指示書／作業員指示書の各々に記載する。適合していない例：組織は、試作プログラムや試作コントロールプランにおける特殊特性の固有のマーキングを、上記のaとbの両方の場合に変更しない。例えば、特殊特性が品質や安全性や法規制などに影響する重要な特性であることが変わった場合や、特殊特性に対する対策や検証方法などが変わった場合、その都度、製品及び／又は製造図面、関係するリスク分析（プロセスFMEA等々）、コントロールプラン及び標準化された業務指示書／作業員指示書の各々に記載しないか、記載しても遅れて行う。箇条要求事項の概要詳細解説：この条項は、組織が試作プログラムや試作コントロールプランにおける特殊特性の固有のマーキングを、上記のaとbの両方の場合に変更することを求めている。これは、特殊特性の識別や対策が顧客と組織で一貫していることを確保し、必要な変更が迅速に反映されることで、品質や性能に影響する可能性がある要因を管理するためである。
